UAV_ID,Timestamp,Latitude,Longitude,Altitude,Velocity,Yaw,Pitch,Roll,Wind_Speed,Temperature,Obstacle_Distance,Battery_Level,Camera_Feed_Active,LiDAR_Detection,Task_ID,Task_Type,Task_Completion_Time,Task_Success,Coverage_Efficiency,Communication_Signal_Strength
1230,2025-01-01 03:24:00,31.242972234855447,-80.16321074736587,438.8243307935598,27.711925461749498,156.69442067635939,-36.62843316635925,-16.155924587576774,8.517863100733635,34.167485051105196,16.970523915524495,20.89236698494644,1,1,205,Object Detection,513.3998692872557,0,51.197547766152624,-67.50534025663177
1748,2025-01-01 03:25:00,37.308674752036445,-87.60819895784074,109.43798585821165,20.441941049393925,331.44890428030305,-32.051883029100324,-12.528212700202552,19.71048266510436,14.785850503913775,71.84601783231668,39.38605841970571,1,1,206,Surveillance,254.60418564054757,0,40.0,-55.57408230345869
1654,2025-01-01 03:26:00,39.38340456821038,-88.57750631312804,459.4242418699357,23.73546808710577,124.2060623728438,-35.5805603688167,16.33605341025035,11.081167669204214,5.662537024441098,77.0089031254082,74.30207868163431,1,0,207,Recon,290.5271271543321,1,53.400138486202124,-44.92510497171082
1170,2025-01-01 03:27:00,31.812330661656603,-88.78615060577572,413.2793653194504,43.38287161022511,19.703774492994917,-6.935081063259801,-25.46837483844679,18.616657283516147,27.683306895479063,46.23284974592826,38.48711377076548,0,1,208,Surveillance,590.2356036307636,0,40.0,-30.680071175735
1540,2025-01-01 03:28:00,30.664962673667773,-86.96724852432405,412.15044942839216,47.41938054109983,73.5271582926344,26.602053863182775,19.654873048842127,0.1069797738844569,1.0033127392345893,71.40870226850174,60.72027563860946,1,1,209,Tracking,483.31491522676953,1,62.14837774554211,-57.92466283554145
1035,2025-01-01 03:29:00,37.41120649290059,-88.98954188989353,283.1983036014286,17.429322880207426,150.73025159796632,-32.27548012052938,-4.339854850549855,14.964776123618002,9.426557400302102,73.59353919374455,91.02544919719989,1,1,210,Recon,544.4902307031673,1,50.458331232380274,-54.09075288284451
1524,2025-01-01 03:30:00,35.74473113179912,-83.07838658305869,259.2021171818011,24.900357262138634,79.06857429404485,-33.27116101448977,5.763835866035706,18.061013062050307,33.286361855339685,13.82755276778086,75.50063362792602,0,0,211,Surveillance,296.93159915188005,0,40.0,-53.90921493083722
1159,2025-01-01 03:31:00,38.41828776758272,-89.37708201869937,221.16629153327705,47.145222484615765,0.0817337585719935,12.90860545655977,-24.62086612585926,2.7944113395790815,26.22111701346575,96.61780248345367,51.57032559248256,0,1,212,Recon,186.4011501514222,1,55.99559863778221,-53.02828222560319
1838,2025-01-01 03:32:00,31.397723766262896,-84.9057787185021,126.27794358174631,12.472338427568905,329.4005535891098,-27.253531622874036,-9.758455298563224,1.9225170346430298,10.190550262374963,82.1031947096431,49.79751511296867,1,1,213,Recon,282.4062713086839,1,74.89854822822636,-54.11296714477689
1698,2025-01-01 03:33:00,37.9526731185989,-80.03303146147023,191.29414539747964,13.69442112445514,303.7965880431344,-36.21509657019075,-24.61794485910925,8.491452143719112,0.7372251204178699,20.44834611958235,56.45886512067878,0,0,214,Object Detection,446.6896356290173,1,61.81577166240208,-79.5612622469041
1242,2025-01-01 03:34:00,32.01627320047744,-81.8602973049398,198.64145399120986,16.511639568249173,267.225203335301,-29.983627961498012,27.69262337286657,18.673578122658704,7.798419541611825,18.616503574607023,34.16331528479251,0,1,215,Object Detection,119.09241861142883,0,40.0,-79.91375889450796
1085,2025-01-01 03:35:00,31.636559428657044,-83.84780561768989,293.63082788408065,33.80851336507499,60.413254432570305,38.135825628909856,18.435698959575028,10.847731203808774,4.20520746137165,12.566114557958274,70.72006139327905,0,0,216,Surveillance,206.05331703291478,1,48.47228704917287,-75.11668409369385
1795,2025-01-01 03:36:00,31.64265797930993,-86.93746379213388,398.9777626386776,16.018890840239898,43.33088743559498,28.93241274985718,-2.4220347386123855,10.549129274434643,-1.195535602807304,13.837856254191838,49.13222552836844,1,1,217,Recon,85.1833862492588,1,55.805518583847615,-74.92216982854106
1577,2025-01-01 03:37:00,38.14574720231382,-83.76104163708362,289.5239313591786,48.72305525802934,24.337709810057934,-13.13418938804153,-16.58384710057973,2.8225223659864374,27.166645678282833,74.81617990286962,88.18922794096349,1,0,218,Recon,293.46777870259103,1,58.812350433108804,-44.755154552260194
1681,2025-01-01 03:38:00,36.651972206962,-84.72958536088348,123.13777977886424,27.868581090340815,260.65050795825164,14.023869059465355,26.007306314991133,0.01579022186437573,2.6034943425085757,46.96542569516235,80.52421280462531,0,0,219,Tracking,506.82069742899114,1,74.08655029156336,-69.75419837420002
1556,2025-01-01 03:39:00,35.23065424769119,-85.73916616109628,483.11592039528153,30.060718414006654,334.3708658476387,3.354810630123424,-9.324204256381694,16.202801814909225,12.708373508388192,78.29341727398672,68.8410531273728,1,0,220,Recon,73.31839168092583,0,40.0,-35.26429476221936
1573,2025-01-01 03:40:00,33.58830484123502,-88.692896232598,477.0897276376449,19.86634463221626,154.9928955286933,15.941183713430753,-20.340934098757515,1.7514912597247645,9.292972341805452,74.62548943502054,49.13617781196129,0,1,221,Object Detection,424.67470447586965,1,71.47746294563846,-33.569683521149024
1952,2025-01-01 03:41:00,38.77200540813108,-81.13395784759533,414.07581725936336,28.83841009738934,42.89064191857734,16.440403721648337,3.7898633072372903,12.67699637470648,39.10386893178154,60.46127135052216,36.79454653387875,1,1,222,Recon,563.5477722374194,1,43.906256855280255,-31.205333105205064
1645,2025-01-01 03:42:00,33.924451074226354,-85.50215351178677,496.53116062568824,36.47654530548046,184.46141546355835,11.586061355399366,26.626447220688966,18.29232909030383,9.554612207411026,68.63666065786795,82.09214912844983,0,0,223,Object Detection,187.94104521603845,0,40.0,-33.04593475564899
1795,2025-01-01 03:43:00,38.16599439471577,-88.05377488179235,317.7929331201052,40.04708547816171,125.57948668510684,-21.050876831642228,-29.770182569980644,4.17303826316862,-6.00087586016226,1.8355724379141791,58.91272791928692,1,1,224,Tracking,434.56281399293,0,57.52165352651059,-66.40558390407377
1027,2025-01-01 03:44:00,34.39134908570218,-86.3224064912271,485.10734010128243,40.15472330839652,134.93697276599917,-41.489422131346366,-15.712509404760075,13.305456724738216,-5.508712371395799,31.177764680502197,37.9800030541886,0,1,225,Surveillance,586.5550265941082,1,40.0,-54.511157764824375
1619,2025-01-01 03:45:00,33.76944429424908,-85.85870247471073,130.2420162467003,33.115644507763534,223.67902469605463,-3.9989896208902067,26.30685842462446,1.5739715341501892,19.53768606765324,63.78221792594102,35.6139692032005,1,0,226,Object Detection,579.6301524823301,1,63.855631598137904,-71.22725149015295
1555,2025-01-01 03:46:00,34.626797856696065,-81.72462104433126,246.27229930454854,46.17439099975429,258.73852077439284,35.18764962216335,-19.734841988570277,12.07510287675226,19.96817758691328,0.9344953486244201,33.232072360108724,1,0,227,Surveillance,186.86176423573738,0,40.0,-39.68951724137834
1339,2025-01-01 03:47:00,33.01377874164142,-82.66385619438599,190.15250720270632,42.696313892244376,39.81729559433791,6.254753266671834,-23.205392901610807,3.278634419064055,10.937949524132748,3.2976943682593407,82.1728956964476,0,0,228,Surveillance,114.17876873451709,0,60.311863785394465,-35.578414742795196
1797,2025-01-01 03:48:00,37.47609380176251,-82.30695106358661,178.33323365370802,40.281924587945014,12.812483090331499,29.915193753171707,4.211232947988265,14.71907121030356,11.592184615601482,85.18879824703832,38.318974824024934,1,0,229,Surveillance,140.0725704637946,1,40.0,-37.43555803512426
1957,2025-01-01 03:49:00,35.02720390092479,-89.88968735571353,156.32117955707042,12.224220867218424,357.95890896685734,44.24619086651053,21.710629397689793,6.024625895878164,-7.303370857956439,68.40248616920718,62.1313810820158,1,1,230,Surveillance,439.09926098035675,1,68.05177588283603,-58.33165256515825
1330,2025-01-01 03:50:00,32.32212695146817,-85.83846001820238,348.9654566263987,10.275118488785973,83.78220560959866,-30.274541627555138,-1.373410938364433,9.267820176092926,15.827325519463113,26.536973312034394,56.123708877844514,1,1,231,Object Detection,451.9097927447688,1,61.93917129120561,-42.06630576566095
1639,2025-01-01 03:51:00,38.99574573274568,-85.18655848364676,412.528742298922,18.497891087818918,19.378988967045267,17.25998752277841,29.673855401071485,11.988610840552434,15.236973769017585,68.7962840118709,66.36887193826271,1,1,232,Tracking,424.0877432792275,1,53.41071996881195,-75.12104152118653
1505,2025-01-01 03:52:00,33.838912213732115,-89.80807723176943,331.3193597681443,36.54094375653809,68.3551184745312,15.686421633002219,10.750301972279573,3.4254682133247916,-2.522534072152773,79.24566691392633,90.17239202969554,1,1,233,Recon,241.48232938080855,1,63.89583089805092,-77.98776146903747
1347,2025-01-01 03:53:00,35.43552861113989,-87.40186791254966,158.78508383528387,26.44789955530183,14.024824685447118,43.19599026224506,-25.555505567373135,14.832756372352417,-4.808030694453621,30.679428311010128,89.41979120653845,1,1,234,Object Detection,151.67954746938597,1,46.05251659829809,-42.33817928456196
1472,2025-01-01 03:54:00,39.06472110964547,-82.39710176877865,424.44950797338834,26.09625037197247,141.0519220621818,43.70406605575204,29.569927900918522,6.052806812736291,-3.821375470025475,3.603737749918745,56.08608574598877,1,1,235,Tracking,373.61098965421667,0,60.45486976314005,-58.73223628356581
1230,2025-01-01 03:55:00,36.242379959139924,-88.62890294271001,354.38188286549143,45.38347552918455,288.86464240247676,16.80107505517165,-5.526345793188575,13.24743719825507,-4.948587675437074,93.27791246877345,21.229300058777866,1,0,236,Recon,321.18744070924794,0,40.0,-30.222536763021544
1189,2025-01-01 03:56:00,31.16898040708364,-84.64689868547408,255.2662824507982,45.82251392527355,122.84800191277942,-23.074668721602517,-12.755847969271048,3.165661013987473,20.48540977683799,34.51798382956305,54.115504457144255,0,1,237,Surveillance,453.57043944604385,1,56.16897145510271,-75.13728920722338
1224,2025-01-01 03:57:00,39.39832123613475,-87.84798127982762,369.6521182144252,46.36701056214343,159.90602647621196,26.870025431753916,3.472751014673136,13.762353184127004,-0.17586737985406842,10.648176328470637,68.49548299393123,1,1,238,Recon,298.3344424902356,1,40.0,-37.21861592323832
1384,2025-01-01 03:58:00,36.27708053071418,-89.87879225356107,203.96199169713316,22.55512306060109,243.21123848427797,-35.36737792100657,-11.74154449074814,2.563761456209235,2.571507609373173,49.18568713931474,64.62118072784494,0,1,239,Recon,242.86543513069293,1,70.05703363006548,-56.00084672355041
1376,2025-01-01 03:59:00,33.34905614657086,-87.58798542400459,238.0768833976842,37.64223250957047,183.20186522515687,25.262937375446583,-24.81254957279086,8.507129925399672,-1.3213927924280142,76.84677956641337,72.10688846401644,1,0,240,Tracking,218.47843177386778,1,51.37531274081705,-38.642490224806146
1282,2025-01-01 04:00:00,31.392720726633872,-80.24126245089946,466.9943372527961,20.865327250974786,310.12044696767674,36.917651173022676,-29.914299415249396,4.944121474777536,37.89176522242515,22.164731461755917,32.32605859784668,0,0,241,Recon,174.19397282686313,1,62.911699284742205,-39.14363589149276
1957,2025-01-01 04:01:00,37.94025189270296,-81.98462888117011,216.20180226856814,17.62439332297799,311.77284301647234,-10.544994470840827,-3.0249988247842623,14.96750498856365,32.73087315759177,26.949005013336336,71.72280790245861,1,1,242,Surveillance,203.50304314079716,1,48.425074151629566,-34.20039993189613
1632,2025-01-01 04:02:00,36.200727559285134,-80.40423355678966,287.99530726317465,17.38529829389477,3.5678503768153114,11.75717654847724,20.211805333595535,5.240700090137491,1.5247418675760436,24.27149867985832,34.612129499501776,0,0,243,Object Detection,111.20843697581473,1,64.2871636227278,-65.10749943569486
1627,2025-01-01 04:03:00,35.334610919763215,-85.12145956073637,456.0564549584059,23.68430483454376,280.0966703339517,-6.287154111285631,4.338911137804594,17.634346127907925,6.378314696106301,99.16730528316782,80.04191845573992,0,0,244,Object Detection,247.30278590160034,0,40.89334717248626,-32.51003232689985
1972,2025-01-01 04:04:00,38.938925830509575,-88.90263801322496,383.088540107011,27.198304791192868,165.8640960870026,-5.601145051068443,29.95243793660645,17.836404228132256,0.49464211524985835,19.740373373054254,47.1270090610144,1,1,245,Tracking,79.74769867599743,0,40.0,-72.41665198211899
1744,2025-01-01 04:05:00,37.885972112245305,-84.52040511026307,124.88129046588111,43.23796684220274,355.9825948693187,-17.066619980269195,-12.789201261168003,3.928826304455717,14.593797973041188,57.5520216966124,76.79163467051629,0,1,246,Surveillance,160.66347746981648,1,58.202527437038825,-75.90156112032547
1258,2025-01-01 04:06:00,31.516748797327512,-85.4562266544004,158.92121771158813,14.795643738908485,173.96354731515666,23.591665840529217,-13.172696114396679,12.276918900154485,-9.019473376287321,92.52646416569644,23.82924791248857,1,1,247,Surveillance,463.2560400944917,0,50.43126512148564,-58.41922413138254
1358,2025-01-01 04:07:00,33.11722067795548,-81.55642917260384,103.13663630876673,39.39703389579577,355.2825403397871,39.25589077498546,-20.415032385963347,1.7543528343992865,23.56840044483979,14.689656887777925,52.62880204727307,1,0,248,Recon,235.75325388537624,1,62.055657588030854,-38.58385156790787
1709,2025-01-01 04:08:00,32.484891398144654,-89.01917419215755,352.36871609166536,31.258196567572213,271.6449700340652,39.6675773311015,-20.15618470407989,7.830741992032584,16.15790749088208,97.08541978677002,76.40276178106662,0,0,249,Tracking,420.84798916776566,1,56.34969391025538,-56.32894346832772
1455,2025-01-01 04:09:00,37.43946292572677,-85.11758862978222,279.06937016416737,21.5178137070397,89.49775846079028,-29.269684361255955,-12.888804239397132,14.266434590025446,34.931946415055165,94.74772343956246,38.14964130651953,1,1,250,Surveillance,447.1174548225298,1,44.52318809708122,-38.53566612347429
1410,2025-01-01 04:10:00,30.335324347357794,-88.49951335306015,153.7099403609102,29.712783381312985,193.82219254330477,33.72692846909095,17.57040271641163,13.188464936998326,-1.7803657835792936,88.45719870582626,83.6229635837778,0,0,251,Surveillance,373.8400850753413,1,47.12897479372463,-43.51565971028474
1648,2025-01-01 04:11:00,35.69889684871316,-86.7532407310994,483.1736484227082,21.997682791080905,357.1688302122898,21.368829728440986,24.345407438186875,12.49401338813216,30.205462303056585,21.455652133000225,70.46237864839455,0,0,252,Surveillance,577.6967803373152,1,51.05936969303468,-69.52858069305333
1317,2025-01-01 04:12:00,37.624586857406904,-82.626429226122,311.86388957824795,33.843278209532244,308.71101879069255,-22.244633937873967,28.505230182460878,5.6508172732488715,29.59805072333579,63.405505601098334,67.00494177198387,1,0,253,Object Detection,71.57752797648116,1,58.47722052593452,-32.55591875502681
1676,2025-01-01 04:13:00,38.76765636761749,-85.23981870631233,196.75731764515567,27.353756914209768,35.0520817648396,-38.944384837063694,-16.062620754212844,7.560498988688041,-3.640940539155654,76.08914729612401,48.28390833634697,1,1,254,Object Detection,458.87243131759675,1,56.03051439915373,-76.96094156852983
1224,2025-01-01 04:14:00,33.42081748715908,-86.2411171485423,300.24142846188306,16.57622116315515,254.2939188515986,-20.88024598040598,22.877852736845497,2.0589228940057236,9.92796120720638,98.60279281964297,58.5961176304894,1,1,255,Object Detection,577.7447877278204,1,73.45365539345993,-35.086014622810254
1818,2025-01-01 04:15:00,38.21257304672013,-86.05523721429965,371.84813309404313,14.663322982227868,124.40865091349269,37.0987413103373,-10.304694643359777,14.38045640867202,-1.4923679427741554,18.04238220813704,67.78794407822825,1,1,256,Recon,525.6267338505872,1,50.68622009936486,-64.7778275504813
1233,2025-01-01 04:16:00,31.106317369552073,-85.40553231594014,130.49568718942578,31.867827282885205,2.5136142769253222,11.986080740619506,-23.229567328986935,10.077775935825471,2.7360250228774454,76.60258995192964,57.79696911319124,1,1,257,Recon,150.6620535747072,1,49.69023139822558,-54.99259584178003
1683,2025-01-01 04:17:00,38.46452291734518,-82.14983456162943,209.8815260191568,46.09652133144414,145.25314884971985,19.89491948080847,22.201495531209936,14.175312646913092,3.1623087415272177,33.880116992711294,75.86506591524481,0,1,258,Recon,236.48296537593532,1,40.0,-58.88240636496327
1663,2025-01-01 04:18:00,31.274886623319823,-81.07915311059766,422.78619635359746,23.75830746230742,84.51159182098966,-21.856288400181374,8.166338078617116,4.978870495937455,17.811819701288638,17.56264655680023,54.695754648556765,0,0,259,Surveillance,153.1239935332913,1,63.63268074182706,-71.40827215415419
1974,2025-01-01 04:19:00,33.97287290560367,-80.44665313496071,283.86594816106447,39.320004288904926,294.79293738736976,19.744934001733824,-20.1161462351363,6.488764572701324,10.570546588023277,42.13769412138549,36.181854539362426,1,0,260,Object Detection,384.7065164599402,1,50.98065416408113,-62.09265667991534
1826,2025-01-01 04:20:00,37.972953657795536,-82.13096613744705,318.63085681291795,36.346454197590674,121.43901918447557,-42.46906443498686,-4.210124549219849,6.684306745202293,37.38664020031527,79.38359121486164,37.114702624083776,1,0,261,Surveillance,444.58151026892585,1,52.16962967320846,-70.35327818536024
1373,2025-01-01 04:21:00,31.49917427348774,-86.84593104251988,273.1264008837877,47.26219657237924,297.9085298233741,-11.221078880428756,-12.76453830737594,0.514848194944324,-3.681492902649744,46.48498037040522,20.464301507435287,1,0,262,Surveillance,231.21983545605144,0,57.38563547466526,-69.8056762269738
1671,2025-01-01 04:22:00,32.292513952326416,-83.11865293913458,117.55997705720205,42.839240691965635,0.21525798052631107,11.407801368809807,14.20767412261182,6.82095745661247,38.68460674250994,53.75231002030485,44.07661724469379,0,0,263,Tracking,351.33354995151956,1,49.34612646526162,-70.64715819868098
1607,2025-01-01 04:23:00,37.22252568393066,-85.62396875944609,166.2999119280624,32.66421035621852,110.81489400940289,-31.85130910128118,-2.795026162543916,16.06609147036067,1.5319320107131968,99.51594102001212,79.91341123828157,0,0,264,Surveillance,433.0971078384453,0,40.0,-55.54913098267029
1471,2025-01-01 04:24:00,37.20036536546074,-87.4532937795395,278.21665549675635,36.28121992936429,86.8194771507943,29.070321700224127,29.356796706383093,17.94596991499477,28.643696819092654,39.9109299557426,83.53301670700876,0,1,265,Recon,287.5235009699661,0,40.0,-40.10343162443422
1232,2025-01-01 04:25:00,36.41147632885297,-81.59128420574078,183.67418616317113,45.935458663361395,84.08424998469995,-23.84718310692732,-26.715301064424292,10.364366312718548,6.948496308641069,61.54007547092398,36.19740336766,1,1,266,Object Detection,521.168386445948,1,40.0,-51.55149831193795
1691,2025-01-01 04:26:00,36.939484444671,-89.61573651037675,119.9916114638715,25.98075138347739,24.547183115566572,13.705300153660161,-8.699084031825201,9.110033904384405,-2.8459302291343045,36.524420161537186,96.72351974971262,1,0,267,Object Detection,476.63696505542123,1,58.46190847446376,-35.339670572457905
1112,2025-01-01 04:27:00,35.42724443347596,-80.98238007864576,437.4598656207295,23.071788234311093,67.36473734778062,-8.532257168220326,-1.0859899734013538,0.6164923739874051,32.894459262312,39.27856463287049,60.19222347841014,0,1,268,Surveillance,94.91939367930816,1,73.25034348271065,-48.17277557116379
1829,2025-01-01 04:28:00,32.51799058906953,-85.38522535375266,492.47701166564633,10.432443345407854,199.99784515882317,8.643923592988244,0.1880132848991849,17.584086751707652,5.44304496182316,69.56407534454081,93.35829992148021,1,0,269,Recon,395.40766150904767,0,48.951434816028794,-45.53299421836978
1496,2025-01-01 04:29:00,33.456959935039194,-83.6279852319172,417.2571495986958,43.06204296765857,104.88998622158802,-35.32945026339827,-11.043850656861792,0.2602042685174544,22.942770211342108,93.78869760948835,76.54122254893049,1,0,270,Recon,187.07579751826478,1,65.60269223402885,-46.61963851364984
1441,2025-01-01 04:30:00,31.815977168014257,-83.40646077794217,441.5139686818668,42.039228016134594,150.26212163849326,-43.47784800705534,13.75441494585408,18.895001604204236,18.32218425433133,54.23589504923214,77.79467384179304,0,1,271,Recon,361.05986292032867,0,40.0,-57.527040340812945
1563,2025-01-01 04:31:00,39.08450561333628,-81.04882259293464,196.79085212681815,14.178180724006054,135.67207692498786,36.8607984642271,22.484824409338486,9.784324973761812,13.587815469543717,76.83999289487798,26.803489704485692,0,1,272,Object Detection,576.7197590218018,0,56.02260866092192,-45.53305888999586
1267,2025-01-01 04:32:00,35.833917947661206,-83.63330317832792,484.2507902052799,33.07429524530801,315.32577299996206,-20.733299210953547,26.323158118671785,6.838689871494532,14.790973632426955,8.920655881696382,37.59929015175445,1,0,273,Recon,534.6934824582152,0,53.54540164953238,-76.51461267655195
1509,2025-01-01 04:33:00,34.0085141676364,-83.86066415239938,178.77028178137135,28.559267926675496,325.90763964378556,28.77093025024132,18.305602607971572,18.484368696853203,26.611895704614376,21.115803743192696,20.70518666355781,0,1,274,Recon,278.43885768217115,0,40.0,-37.007426404216844
1806,2025-01-01 04:34:00,34.62005803644133,-89.3334795943931,480.5719241447329,14.748363820364458,177.4645097961096,44.94152704249802,21.034811838395967,0.48781986220193474,-5.611354293827971,50.213164091953246,77.290211238139,1,0,275,Surveillance,217.41748350595083,1,79.3791994892278,-41.10939282780413
1385,2025-01-01 04:35:00,39.472833396118155,-84.81591978054796,497.9277175863804,49.22272908242894,118.85614211361758,-25.971186780097995,3.0327180371997287,11.628497897381742,23.40903309789526,2.001172362877479,47.555063074280795,0,0,276,Tracking,186.57910198045988,0,40.0,-67.73850208841606
1386,2025-01-01 04:36:00,31.533514031160802,-88.49830999182959,384.6891222984195,18.58783549853422,38.448253440850905,-21.134633293497995,19.553293585608877,10.978650489986752,34.79060506992894,25.28549787625588,82.93220128610774,0,0,277,Recon,347.5580296685208,1,57.04200139937016,-41.59837728729588
1112,2025-01-01 04:37:00,35.86229832016797,-82.62566231278514,492.4574927167288,12.689367203622446,343.2250365775542,14.657380887119913,-11.789765451122868,4.3864080242276415,-7.110590149006793,51.740128982496614,47.1148975949621,1,0,278,Surveillance,121.69416475935041,1,69.5939901092297,-79.36786992999907
1612,2025-01-01 04:38:00,35.05888678884466,-84.87778079187325,327.81591182684144,33.79389518007638,21.681700164107085,41.89037711405591,-6.091274273447137,8.577748627004212,-2.9673330383166627,1.4961198256300712,85.54670018390888,1,0,279,Surveillance,356.6085043892542,0,54.502225174344275,-69.13767137595597
1624,2025-01-01 04:39:00,36.114542354346476,-83.19772220791647,203.81671327043614,39.554667085321306,107.15409992458096,37.42329133716696,-10.98521917088734,13.045280118875404,25.83159683510157,26.45462862260417,30.45586029986504,0,1,280,Recon,60.720165325027686,1,40.0,-76.7431380664552
1951,2025-01-01 04:40:00,30.181101838208406,-89.58327099397616,274.79835426624834,11.297737841887479,107.30383242120149,0.25879680590264087,-1.9567598731244757,14.54262393763855,11.864082412230879,51.40308194758695,33.869852540600654,1,0,281,Tracking,234.8788006027562,1,48.65286845783922,-40.98865416910527
1080,2025-01-01 04:41:00,38.72123908944151,-89.15207983954197,337.42437415151437,36.34870554908089,115.34446301047737,26.55992542740522,-12.865223025681818,0.014337174131595631,10.177431040684418,57.314924798124565,47.27012316671492,0,1,282,Object Detection,178.7645294685139,1,66.52398519386786,-42.20629244108064
1698,2025-01-01 04:42:00,39.32118282483612,-82.83676611937318,129.232624810806,31.291675038058177,59.14326357806734,-32.782873221008906,27.696686535266807,18.737068601820305,-3.151668272788207,92.57516930553055,52.67899111058186,1,0,283,Tracking,584.4581465788223,0,40.0,-39.318198809908466
1112,2025-01-01 04:43:00,35.65133183589209,-89.27915664001327,348.9373058468984,14.130600355001937,281.938115132531,42.96943657836111,-11.22932231965991,3.290507447856248,15.338502035889405,64.53456232506079,47.89622486743827,0,1,284,Recon,452.71085256778866,1,71.14330741353035,-79.77591533372356
1001,2025-01-01 04:44:00,36.966508238768924,-89.28743272234742,492.4711347049178,16.900955077854483,44.099230307756116,41.79179106323879,-24.11732771334361,4.671608684447184,-3.672734440181138,41.473580252999376,81.0917626018576,0,0,285,Tracking,248.81282544960837,1,70.31548135236415,-54.938363666079596
1641,2025-01-01 04:45:00,39.22499381177296,-89.87891524765112,176.04305991349105,32.718971892643225,228.56639729513861,-30.264393790874614,1.6090299630248026,5.269468913876965,13.831022815527021,93.03511771330678,27.756111410137176,0,1,286,Surveillance,110.13634672653508,0,55.87718736693817,-44.75819012413317
1219,2025-01-01 04:46:00,37.072386343133985,-80.4349860170052,417.0380465153533,21.854304540531537,44.584569614094285,-18.051918767720405,-26.57405529328942,0.7564027310407062,28.18076494808283,78.48829833877943,48.09736157107905,1,0,287,Surveillance,339.07232113293696,1,72.36977842476072,-72.22994356304923
1565,2025-01-01 04:47:00,31.525390429142615,-82.62491640540993,463.15951751184775,47.53262914605264,25.39282953346436,-35.98605022439098,-23.36741002148517,2.4610424718064983,2.9132178943581764,20.00089211127476,86.97919996123674,0,0,288,Tracking,175.26185591606284,1,60.00952047948436,-47.51046362436877
1854,2025-01-01 04:48:00,35.76288360166813,-86.46748591497936,477.48063712808835,42.74960917936203,327.3946213269155,-20.545416099163827,-16.836636648225223,19.72699845888324,14.039308408986365,13.084236134881976,25.34376618097376,0,1,289,Object Detection,349.6719547851132,0,40.0,-75.79449503451572
1996,2025-01-01 04:49:00,36.06715046382856,-87.03464418712345,484.0542417621789,49.342688260546524,68.44635587473404,28.436021047368598,-2.138985007071497,6.304334747545721,39.600798469841784,67.58116357427329,95.38748061370859,0,1,290,Tracking,511.0956712566019,1,52.25873443600616,-70.93370719478435
1735,2025-01-01 04:50:00,34.24130671302386,-86.50296770254151,308.58385548858877,20.38683355801656,295.65005564149357,-10.95159535512665,-4.004944061458325,2.306021806780987,24.332521167701863,55.98831655769838,98.90534738176103,0,1,291,Recon,392.52797813474814,1,75.08507434560585,-56.21015925026995
1224,2025-01-01 04:51:00,37.36444235624723,-82.25346468818819,490.9231631966015,48.78894531191908,196.06711359856888,-37.044272956791744,17.981511720167468,2.1398252234924664,32.06783856525993,78.96736137927557,27.085453906006407,1,1,292,Object Detection,402.2457465543012,0,54.03442228765617,-47.3217423659449
1384,2025-01-01 04:52:00,39.34367014769015,-83.38629388929586,402.92408285377553,27.249354791662313,28.028347059157056,-14.19970276989859,14.368479233046806,14.389199353399437,10.742380328027288,73.88050500786865,43.30180178045896,1,1,293,Tracking,352.1563560939182,1,41.92710407541586,-72.7065436523052
1402,2025-01-01 04:53:00,39.255685129067764,-88.14804432132532,164.66857449478476,23.900751812550183,343.9613489177043,43.324500081715215,-4.420902360557921,17.091373280652817,28.393046156292762,62.521153385751504,49.79205328282849,0,1,294,Tracking,560.723441620961,0,40.0,-70.7388334584531
1637,2025-01-01 04:54:00,34.50839371404132,-88.25890664665916,290.76004258718797,12.01398107877413,88.90602011708131,11.671523573328265,-9.977747545462204,5.1390459901693974,-7.974541352933908,98.63821716288922,82.11130949221808,0,0,295,Object Detection,563.2274495871258,1,71.92604842949595,-69.77768164671684
1129,2025-01-01 04:55:00,31.132380458407553,-89.01604350286603,387.3324701488016,12.110610314384104,309.47232432693835,-7.545514823445799,-11.011872956310086,0.4181902467046994,-3.854440872887751,53.35897301104087,67.6741449693387,1,0,296,Tracking,336.87052857971815,1,79.87572884633242,-68.06495976505107
1052,2025-01-01 04:56:00,39.848411989623344,-83.39697280298662,198.93612632763333,37.68045023786619,60.7716020824431,-30.0115337852457,16.43970523764054,4.461800368907117,0.15352964600310592,11.310575650171984,71.54925603940539,0,0,297,Recon,225.1101230574924,1,59.391099747193216,-68.67230757368544
1683,2025-01-01 04:57:00,38.38898086445934,-82.35627337778264,356.24607341955493,28.317159777361116,307.419437571067,43.75591175553254,-26.875655626723816,1.1303138159351467,10.097596230760978,82.82735648159884,80.60078582548047,1,1,298,Surveillance,308.1769831748997,1,71.64087106199719,-60.24254457511816
1729,2025-01-01 04:58:00,31.24662681203267,-87.34953571674995,366.6401916186477,19.060865041444227,4.762372645905835,28.87641083368159,-29.23070102936365,2.0678987326008302,32.28724391628816,25.185336234570897,29.438319954962058,0,1,299,Recon,160.7412725856325,0,69.27760200957243,-47.31051745816386
1671,2025-01-01 04:59:00,39.20841882617373,-89.79055038969088,165.07989752342635,34.55881225300931,184.24096436501304,-19.667042779417255,17.732663515598887,8.630162396952848,7.313302539396524,77.73021481439183,86.656756552821,1,1,300,Tracking,403.62593027176825,1,54.12594473487175,-58.09841084327652
